Date, Close/Last, Volume, Open, High, Low
4/9/2019,$152.94 ,783183,$152.97 ,$153.94 ,$152.28 
4/8/2019,$153.39 ,1507230,$152.46 ,$154.51 ,$151.52 
4/5/2019,$155.60 ,929587,$156.42 ,$156.78 ,$155.15 
4/4/2019,$156.97 ,642462,$157.78 ,$157.78 ,$156.69 
4/3/2019,$156.94 ,932526,$157.31 ,$157.40 ,$155.41 
4/2/2019,$157.64 ,844229,$158 ,$158.39 ,$157.16 
4/1/2019,$158.54 ,1131045,$159.66 ,$160 ,$157.52 
3/29/2019,$160.46 ,1104126,$160.56 ,$161.29 ,$158.89 
3/28/2019,$161.31 ,660799,$161.15 ,$161.67 ,$160.53 
3/27/2019,$160.33 ,701150,$159.71 ,$160.90 ,$159.37 
